統一編號: ,公司名稱: ,公司地址: ,資本額總額: ,核准設立日期: ,最後核准變更日期: ,公司狀態: ,代表人/創辦人/員工: ,industry0,industry1,,登記種類: ,登記機關名稱: ,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10
20951914,億新交通有限公司,基隆市仁愛區仁五路8號12樓之1,26000000,1983-01-26,2016-07-22,核准設立,,林佩芬,登記種類: ,,,經濟部中部辦公室,公司登記,,,,,,,,,
21535493,法妍美容精品行,基隆市仁愛區愛三路87號6樓之10,100000,2005-04-15,2012-06-19,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,蔡安源,統一編號: ,,,,,,,,
21589075,雅集畫坊,基隆市仁愛區愛二路54巷3號1樓,10000,2005-06-08,2011-11-09,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,謝作鴻,營業人名稱: ,,,,,,,,
22068658,啟宙報關有限公司,基隆市仁愛區愛一路35號10樓之1,5000000,1986-02-17,2016-08-04,核准設立,,雷景日,登記種類: ,,,經濟部中部辦公室,公司登記,,,,,,,,,
22692040,立中公證有限公司,基隆市仁愛區仁四路19巷18之2號3樓,500000,1987-12-03,2017-11-16,核准設立,,22692040,營業地址: ,,,經濟部中部辦公室,林三喜,登記種類: ,公司登記,營業人名稱: ,立中公證有限公司,統一編號: ,基隆市仁愛區博愛里仁四路１９巷１８－２號３樓,,,
23359872,正凱股份有限公司,基隆市仁愛區愛三路57號,35000000,1989-04-17,2016-11-11,,,核准設立,代表人/創辦人/員工: ,,,經濟部中部辦公室,公司登記,,,,,,,,,
23609560,井維有限公司,基隆市仁愛區愛二路31號4樓,5000000,1990-01-10,2016-05-31,核准設立,,營業人名稱: ,井維有限公司,,,經濟部中部辦公室,陳明華,登記種類: ,公司登記,統一編號: ,,,,,,
23933671,銳寶實業有限公司,基隆市仁愛區愛一路23號8樓,5000000,1990-11-08,2013-06-25,核准設立,,是,設立日期: ,眼鏡批發業,,經濟部中部辦公室,林宏,登記種類: ,公司登記,營業人名稱: ,銳寶實業有限公司,統一編號: ,23933671,營業地址: ,基隆市仁愛區仁德里愛一路２３號８樓,使用統一發票: 
23946991,升暉報關股份有限公司,基隆市仁愛區仁五路8號6樓之4,5000000,1990-12-04,2019-07-15,,,核准設立,代表人/創辦人/員工: ,,,經濟部中部辦公室,諶淑端,,,,,,,,,
24359506,啟皓工程有限公司,基隆市仁愛區愛三路49巷28號2樓,10000000,2009-02-24,2016-04-29,核准設立,,是,設立日期: ,配管工程業,,經濟部中部辦公室,陳東昇,登記種類: ,公司登記,營業人名稱: ,啓皓工程有限公司,統一編號: ,24359506,營業地址: ,基隆市仁愛區仁德里愛三路４９巷２８號２樓,使用統一發票: 
24801375,全家便利商店股份有限公司基隆市第一一O分公司,基隆市仁愛區新店里忠二路39號1樓及新店里孝三路60號1、2樓,0,2015-11-06,2017-02-18,核准設立,葉榮廷,登記種類: ,公司登記,,,,,,,,,,,,,
24880271,紅實聯合設計顧問有限公司,基隆市仁愛區愛三路88號1樓,500000,2015-03-24,2016-06-27,核准設立,,是,設立日期: ,資訊軟體服務業,,經濟部中部辦公室,林品青,登記種類: ,公司登記,營業人名稱: ,紅實聯合設計顧問有限公司,統一編號: ,24880271,營業地址: ,基隆市仁愛區仁德里愛三路８８號１樓,使用統一發票: 
24893536,旭展貿易有限公司,基隆市仁愛區博愛里愛二路17號(1樓),1000000,2015-04-30,,核准設立,黃正郎,2015-05-07,資本額(元): ,機械安裝業,,經濟部中部辦公室,公司登記,營業人名稱: ,旭展貿易有限公司,統一編號: ,24893536,營業地址: ,基隆市仁愛區博愛里愛二路１７號（１樓）,使用統一發票: ,是,設立日期: 
25095658,妮歐麗膚有限公司,基隆市仁愛區愛三路120號3樓,250000,2009-12-24,2016-04-26,核准設立,,是,設立日期: ,食品什貨批發業,,經濟部中部辦公室,孫嘉珮,登記種類: ,公司登記,營業人名稱: ,妮歐麗膚有限公司,統一編號: ,25095658,營業地址: ,基隆市仁愛區仁德里愛三路１２０號３樓,使用統一發票: 
25197888,京餤糕點食品有限公司,基隆市仁愛區仁四路48號,12100000,2010-04-19,2016-08-11,核准設立,,營業地址: ,基隆市仁愛區博愛里仁四路４８號,,,經濟部中部辦公室,蘇原立,登記種類: ,公司登記,營業人名稱: ,京餤糕點食品有限公司,統一編號: ,25197888,資本額(元): ,,
25550889,房謀杜斷工程行,基隆市仁愛區愛一路56之2號3樓,200000,2009-08-11,2013-11-18,核准設立 - 獨資 (核准文號: 1020002326),,是,設立日期: ,,,基隆市政府,王羿翔,登記種類: ,商業登記,營業人名稱: ,房謀杜斷工程行,統一編號: ,25550889,營業地址: ,基隆市仁愛區仁德里愛一路５６之２號,使用統一發票: 
26137213,蔓妮精品店,基隆市仁愛區仁四路19巷3號,50000,2010-05-05,2015-04-13,核准設立 - 獨資 (核准文號: 1040000755),,登記種類: ,商業登記,,,基隆市政府,吳美娟,營業人名稱: ,,,,,,,,
26137662,福音服飾店,基隆市仁愛區愛二路54巷5號 (1樓 ),100000,2010-06-03,2016-12-13,核准設立 - 獨資 (核准文號: 1050002626),,統一編號: ,26137662,,,基隆市政府,鄧維倫,登記種類: ,商業登記,營業人名稱: ,福音服飾店,使用統一發票: ,,,,
26207890,寶達工程行,基隆市仁愛區愛三路87號5樓之1,200000,2010-09-21,2013-01-17,核准設立 - 獨資,,營業人名稱: ,寶達工程行,,,基隆市政府,張寶達,登記種類: ,商業登記,統一編號: ,,,,,,
26559108,薇多莉雅內衣化粧品名店,基隆市仁愛區愛三路1號,200000,2011-02-15,2016-08-16,核准設立 - 獨資 (核准文號: 1050001701),,統一編號: ,26559108,,,基隆市政府,吳羨文,登記種類: ,商業登記,營業人名稱: ,薇多莉雅內衣化粧品名店,使用統一發票: ,,,,
26559281,宜昌企業行,基隆市仁愛區愛一路53之2號,50000,2011-02-22,2011-02-22,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,吳宜蓓,營業人名稱: ,,,,,,,,
26559867,振羚布莊,基隆市仁愛區愛二路25號1樓,3000,2011-03-25,2011-03-25,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,黃周奕賢,營業人名稱: ,,,,,,,,
26559965,極速科技通信行,基隆市仁愛區愛三路73號,200000,2011-03-30,2020-04-30,歇業 - 獨資 (核准文號: 1090000956),,營業人名稱: ,極速科技通信行,,,基隆市政府,王秉鈞,登記種類: ,商業登記,使用統一發票: ,,,,,,
26560196,遊樂小吃店,基隆市仁愛區愛二路54巷11號1樓,240000,2011-04-12,2018-12-24,歇業 - 獨資 (核准文號: 1070002673),,登記種類: ,商業登記,,,基隆市政府,宋子賢,統一編號: ,,,,,,,,
26561646,省很多事業工程行,基隆市仁愛區愛一路35號3樓之2,200000,2011-06-14,2019-03-07,歇業 - 獨資 (核准文號: 1080000474),,營業地址: ,基隆市仁愛區仁德里愛一路３５號３樓之２,,,基隆市政府,張蔡桂秀,登記種類: ,商業登記,營業人名稱: ,省很多事業工程行,統一編號: ,26561646,資本額(元): ,,
26561809,米媞服飾店,基隆市仁愛區愛二路62號1樓,200000,2011-06-21,2011-11-04,核准設立 - 獨資,,營業人名稱: ,米媞服飾店,,,基隆市政府,曾靖詅,登記種類: ,商業登記,使用統一發票: ,,,,,,
26561863,百分百美容坊,基隆市仁愛區愛二路28、30號2樓,230000,2011-06-23,2011-06-23,核准設立 - 獨資,,使用統一發票: ,是,,,基隆市政府,江貞,登記種類: ,商業登記,營業人名稱: ,百分百美容坊,統一編號: ,26561863,營業地址: ,基隆市仁愛區博愛里愛二路２８、３０號２樓, 瘦身美容業 
26562069,中美鐘錶眼鏡行,基隆市仁愛區愛三路94號1樓,100000,2011-07-01,2019-02-27,核准設立 - 獨資 (核准文號: 1080000416),,營業人名稱: ,中美鐘錶眼鏡行,,,基隆市政府,陳奇徽,登記種類: ,商業登記,營業地址: ,,,,,,
26562440,豐姿精品店,基隆市仁愛區愛二路64號1樓,200000,2011-07-20,2019-08-15,核准設立 - 獨資 (核准文號: 1080001790),,營業人名稱: ,豐姿精品店,,,基隆市政府,曾玉玲,登記種類: ,商業登記,使用統一發票: ,,,,,,
26563399,鑫鑫紅蘋果視聽歌唱行,基隆市仁愛區愛一路43號11樓,200000,2011-09-06,2013-10-22,核准設立 - 獨資,,營業人名稱: ,鑫鑫紅蘋果視聽歌唱行,,,基隆市政府,陳魁元,登記種類: ,商業登記,營業地址: ,,,,,,
26563927,爵米百貨行,基隆市仁愛區仁四路29號1樓,100000,2011-10-05,2011-10-05,核准設立 - 獨資,,否,設立日期: ,,,基隆市政府,胡錦如,登記種類: ,商業登記,營業人名稱: ,爵米百貨行,統一編號: ,26563927,營業地址: ,基隆市仁愛區博愛里仁四路２９號１樓,使用統一發票: 
27252295,統一超商股份有限公司基隆市五十一分公司,基隆市仁愛區港西街６－２號１樓,0,2005-03-22,,核准設立,林啟昌,營業人名稱: ,統一超商股份有限公司基隆市第五十一分公司,,公司登記,,,,,,,,,,,
27675604,三鼎服飾有限公司,基隆市仁愛區愛一路42號及43號1樓,3000000,2005-04-21,2013-07-23,核准設立,,是,設立日期: ,布疋、衣著、鞋、帽、傘、服飾品批發業,,經濟部中部辦公室,黃麗滿,登記種類: ,公司登記,營業人名稱: ,三鼎服飾有限公司,統一編號: ,27675604,營業地址: ,基隆市仁愛區仁德里愛一路４２號及４３號１樓,使用統一發票: 
28093275,紀維國際企業有限公司,基隆市仁愛區愛三路７４號１樓,1000000,2006-02-15,2016-06-03,核准設立,,營業地址: ,基隆市仁愛區仁德里愛三路７４號１樓,,,經濟部中部辦公室,方安琪,登記種類: ,公司登記,營業人名稱: ,紀維國際企業有限公司,統一編號: ,28093275,資本額(元): ,,
28205412,統一生活事業股份有限公司基隆市第六分公司,基隆市仁愛區劉銘傳路1號1樓,0,2006-07-25,,廢止,何建文,營業人名稱: ,統一生活事業股份有限公司基隆市第六分公司,,公司登記,,,,,,,,,,,
28410981,老牛皮國際股份有限公司第0二0分公司,基隆市仁愛區愛三路106號1樓,0,2007-02-14,2018-03-21,核准設立,劉保佑,登記種類: ,公司登記,,,,,,,,,,,,,
28424802,來來超商股份有限公司第一0五七分公司,基隆市仁愛區愛一路26號1樓,0,2007-10-23,,核准設立,張宏豪,營業人名稱: ,來來超商股份有限公司第一0五七分公司,,公司登記,,,,,,,,,,,
28428292,統一超商股份有限公司基隆市第六十八分公司,基隆市仁愛區忠三路52-1、54號1樓,0,2007-12-31,,核准設立,陳開榮,營業人名稱: ,統一超商股份有限公司基隆市第六十八分公司,,公司登記,,,,,,,,,,,
28955548,新萬國鐘錶有限公司,基隆市仁愛區愛三路87號1樓,5000000,2008-04-02,,核准設立,朱慶寶,2008-04-21,資本額(元): ,鐘錶零售業,,經濟部中部辦公室,公司登記,營業人名稱: ,新萬國鐘錶有限公司,統一編號: ,28955548,營業地址: ,基隆市仁愛區仁德里愛三路８７號１樓,使用統一發票: ,是,設立日期: 
30143899,雙盈珠寶金行,基隆市仁愛區博愛里愛二路１３號１樓,200000,2008-11-03,2008-11-03,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,蘇振宏,營業地址: ,,,,,,,,
30153798,德順食品企業社,基隆市仁愛區愛一路23號1樓,200000,2008-11-18,2015-04-01,核准設立 - 獨資 (核准文號: 1040000652),,營業人名稱: ,德順食品企業社,,,基隆市政府,張元誌,登記種類: ,商業登記,統一編號: ,,,,,,
30251926,漂亮寶貝屋寵物美容分店,基隆市仁愛區博愛里愛一路12號2樓,0,2009-04-16,2016-06-17,廢止,,登記種類: ,商業登記,,,基隆市政府,,,,,,,,,,
30252729,谷綺服飾,基隆市仁愛區博愛里愛二路31號1樓,200000,2009-05-20,2009-06-03,核准設立 - 獨資,,統一編號: ,30252729,,,基隆市政府,吳麗惠,登記種類: ,商業登記,營業人名稱: ,谷綺服飾,使用統一發票: ,,,,
30253234,溜馬運動休閒專賣店,基隆市仁愛區博愛里愛二路17號1樓,50000,2009-06-12,2009-06-12,核准設立 - 獨資,,營業人名稱: ,溜馬運動休閒專賣店,,,基隆市政府,黃正豐,登記種類: ,商業登記,統一編號: ,,,,,,
30253543,益川船舶勞務社,基隆市仁愛區愛三路87號5樓之1,1000000,2009-06-30,2018-09-05,核准設立 - 合夥 (核准文號: 1040000009),,是,設立日期: ,船舶勞務承攬業,,基隆市政府,董廣明,登記種類: ,商業登記,營業人名稱: ,益川船舶勞務社,統一編號: ,30253543,營業地址: ,基隆市仁愛區仁德里愛三路８７號５樓之１,使用統一發票: 
30253826,東之潮服飾店,基隆市仁愛區博愛里愛二路38號1樓,10000,2009-07-14,2009-07-14,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,張,營業人名稱: ,,,,,,,,
30255319,蒙古養生食堂,基隆市仁愛區愛一路35號1樓,300000,2009-09-30,2016-07-21,核准設立 - 合夥 (核准文號: 1050001491),,統一編號: ,30255319,,,基隆市政府,王士銘,登記種類: ,商業登記,營業人名稱: ,蒙古養生食堂,營業地址: ,,,,
31340546,世揆有限公司,基隆市仁愛區愛二路76號,5000000,1984-12-26,2016-05-16,,,登記種類: ,公司登記,,,經濟部中部辦公室,核准設立,代表人/創辦人/員工: ,伍伯川,統一編號: ,,,,,,
31423308,德寶報關行,基隆市仁愛區愛三路9號5樓之3,5000000,2006-12-22,2020-03-25,核准設立 - 獨資 (核准文號: 1090000598),,是,設立日期: ,報關業,,基隆市政府,潘美惠,登記種類: ,商業登記,營業人名稱: ,德寶報關行,統一編號: ,31423308,營業地址: ,基隆市仁愛區博愛里愛三路９號５樓之３,使用統一發票: 
31479549,周董新鮮茶飲店,基隆市仁愛區愛三路87號,10000,2007-03-13,2019-03-22,核准設立 - 獨資 (核准文號: 1080000617),,登記種類: ,商業登記,,,基隆市政府,周業焱,營業人名稱: ,,,,,,,,
31514721,義家之煮小吃店,基隆市仁愛區愛二路26號1樓,80000,2012-01-03,2012-01-03,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,邱俊樺,營業人名稱: ,,,,,,,,
31514742,風緹衣櫃,基隆市仁愛區愛二路9號1樓,50000,2012-01-04,2019-07-08,核准設立 - 獨資 (核准文號: 1080001495),,營業人名稱: ,風緹衣櫃,,,基隆市政府,余秦蓁,登記種類: ,商業登記,統一編號: ,,,,,,
31515215,波比寵物店,基隆市仁愛區愛一路93號1樓,50000,2012-02-13,2015-03-06,核准設立 - 獨資 (核准文號: 1040000429),,否,設立日期: ,,,基隆市政府,吳秀琴,登記種類: ,商業登記,營業人名稱: ,波比寵物店,統一編號: ,31515215,營業地址: ,基隆市仁愛區博愛里愛一路９３號１樓,使用統一發票: 
31515334,幸運草精品服飾,基隆市仁愛區愛一路53號1樓,60000,2012-02-21,2012-02-21,核准設立 - 獨資,,營業人名稱: ,幸運草精品服飾,,,基隆市政府,王慧靈,登記種類: ,商業登記,統一編號: ,,,,,,
31515411,夏龍灣小吃店,基隆市仁愛區愛三路1號6樓,200000,2012-02-22,2012-05-23,核准設立 - 獨資,,統一編號: ,31515411,,,基隆市政府,陳素惠,登記種類: ,商業登記,營業人名稱: ,夏龍灣小吃店,設立日期: ,,,,
31515735,媚力四射小吃店,基隆市仁愛區愛三路1號4樓,50000,2012-03-13,2015-01-21,核准設立 - 獨資 (核准文號: 1040000171),,營業地址: ,基隆市仁愛區博愛里愛三路１號４樓,,,基隆市政府,林國銓,登記種類: ,商業登記,營業人名稱: ,媚力四射小吃店,統一編號: ,31515735,資本額(元): ,,
31515860,丸山小吃店,基隆市仁愛區愛二路45號1樓,200000,2012-03-21,2014-12-31,核准設立 - 獨資 (核准文號: 1030003166),,營業地址: ,基隆市仁愛區仁德里愛二路４５號１樓,,,基隆市政府,鄧祐任,登記種類: ,商業登記,營業人名稱: ,丸山小吃店,統一編號: ,31515860,設立日期: ,,
31516333,越美小吃店,基隆市仁愛區愛三路1號12樓,100000,2012-04-18,2015-09-24,核准設立 - 獨資 (核准文號: 1040002079),,營業地址: ,基隆市仁愛區博愛里愛三路１號１２樓,,,基隆市政府,簡均峰,登記種類: ,商業登記,營業人名稱: ,越美小吃店,統一編號: ,31516333,資本額(元): ,,
31516544,珍膳美食品行,基隆市仁愛區愛三路11號9樓之8,10000,2012-04-27,2012-04-27,核准設立 - 獨資,,登記種類: ,商業登記,,,基隆市政府,張鴻麟,營業人名稱: ,,,,,,,,
31516592,逆光創意美學工作室,基隆市仁愛區愛三路49巷26號,100000,2012-04-30,2012-04-30,核准設立 - 獨資,,營業人名稱: ,逆光創意美學工作室,,,基隆市政府,吳美玉,登記種類: ,商業登記,統一編號: ,,,,,,
31516782,髮絲特造型髮藝,基隆市仁愛區仁四路58號2樓,30000,2012-05-09,2012-05-09,核准設立 - 獨資,,營業人名稱: ,髮絲特造型髮藝,,,基隆市政府,林俊生,登記種類: ,商業登記,統一編號: ,,,,,,
31517683,臨場感小吃店,基隆市仁愛區愛一路33號4樓,10000,2012-06-25,2020-04-27,核准設立 - 獨資 (核准文號: 1090000880),,統一編號: ,31517683,,,基隆市政府,王韋翰,登記種類: ,商業登記,營業人名稱: ,臨場感小吃店,資本額(元): ,,,,
31517852,焦點小吃店,基隆市仁愛區愛三路67號2樓,50000,2012-07-05,2020-03-31,歇業 - 獨資 (核准文號: 1090000637),,使用統一發票: ,否,,,基隆市政府,葉高松,登記種類: ,商業登記,營業人名稱: ,焦點小吃店,統一編號: ,31517852,營業地址: ,基隆市仁愛區仁德里愛三路６７號２樓,資本額(元): 
31519471,妮可服飾店,基隆市仁愛區愛二路40號1樓,10000,2012-10-12,2016-03-04,核准設立 - 獨資 (核准文號: 1050000392),,登記種類: ,商業登記,,,基隆市政府,賴淑美,營業人名稱: ,,,,,,,,
31847002,草創根生形象工作室,基隆市仁愛區愛一路8號10樓之10,200000,2012-09-05,2014-05-29,核准設立 - 獨資 (核准文號: 1030001140),,使用統一發票: ,是,,,基隆市政府,賴奇奧,登記種類: ,商業登記,營業人名稱: ,草創根生形象工作室,統一編號: ,31847002,營業地址: ,基隆市仁愛區博愛里愛一路８號１０樓之１０, 一般廣告服務業 
